Number of planted triclusters: 50
Tricluster coverage: 4.43856%
Missing values on dataset: 0.0%
Noise values on dataset: 0.0%
Errors on dataset: 0.0%


(68, 8, 5), X=[27,60,72,87,97,100,103,110,129,138,149,152,162,177,180,193,198,217,233,260,287,316,353,367,408,448,452,475,483,486,497,506,522,523,548,580,581,587,590,598,600,610,614,628,639,670,677,684,687,701,716,729,747,788,790,798,803,806,867,870,871,882,906,913,922,923,950,996], Y=[0,1,6,9,23,27,28,46], Z=[7,9,13,24,43], RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Constant, %Missings=0, %Noise=0, %Errors=0 PlaidCoherency=None

Context: 7
X	y0	y1	y6	y9	y23	y27	y28	y46
x178	0	0	0	0	0	0	0	0
x187	0	0	0	0	0	0	0	0
x188	0	0	0	0	0	0	0	0
x194	0	0	0	0	0	0	0	0
x195	0	0	0	0	0	0	0	0
x201	0	0	0	0	0	0	0	0
x205	0	0	0	0	0	0	0	0
x224	0	0	0	0	0	0	0	0
x243	0	0	0	0	0	0	0	0
x256	0	0	0	0	0	0	0	0
x259	0	0	0	0	0	0	0	0
x273	0	0	0	0	0	0	0	0
x311	0	0	0	0	0	0	0	0
x325	0	0	0	0	0	0	0	0
x333	0	0	0	0	0	0	0	0
x351	0	0	0	0	0	0	0	0
x359	0	0	0	0	0	0	0	0
x365	0	0	0	0	0	0	0	0
x367	0	0	0	0	0	0	0	0
x406	0	0	0	0	0	0	0	0
x422	0	0	0	0	0	0	0	0
x433	0	0	0	0	0	0	0	0
x440	0	0	0	0	0	0	0	0
x449	0	0	0	0	0	0	0	0
x454	0	0	0	0	0	0	0	0
x464	0	0	0	0	0	0	0	0
x505	0	0	0	0	0	0	0	0
x516	0	0	0	0	0	0	0	0
x518	0	0	0	0	0	0	0	0
x560	0	0	0	0	0	0	0	0
x586	0	0	0	0	0	0	0	0
x592	0	0	0	0	0	0	0	0
x604	0	0	0	0	0	0	0	0
x628	0	0	0	0	0	0	0	0
x633	0	0	0	0	0	0	0	0
x639	0	0	0	0	0	0	0	0
x649	0	0	0	0	0	0	0	0
x666	0	0	0	0	0	0	0	0
x686	0	0	0	0	0	0	0	0
x693	0	0	0	0	0	0	0	0
x710	0	0	0	0	0	0	0	0
x736	0	0	0	0	0	0	0	0
x778	0	0	0	0	0	0	0	0
x788	0	0	0	0	0	0	0	0
x799	0	0	0	0	0	0	0	0
x808	0	0	0	0	0	0	0	0
x813	0	0	0	0	0	0	0	0
x846	0	0	0	0	0	0	0	0
x849	0	0	0	0	0	0	0	0
x858	0	0	0	0	0	0	0	0
x897	0	0	0	0	0	0	0	0
x898	0	0	0	0	0	0	0	0
x906	0	0	0	0	0	0	0	0
x922	0	0	0	0	0	0	0	0
x940	0	0	0	0	0	0	0	0
x960	0	0	0	0	0	0	0	0
x972	0	0	0	0	0	0	0	0
x993	0	0	0	0	0	0	0	0

Context: 44
X	y2	y18	y21	y35	y36	y39	y41	y42
x8	0	0	0	0	0	0	0	0
x11	0	0	0	0	0	0	0	0
x15	0	0	0	0	0	0	0	0
x43	0	0	0	0	0	0	0	0
x44	0	0	0	0	0	0	0	0
x45	0	0	0	0	0	0	0	0
x78	0	0	0	0	0	0	0	0
x108	0	0	0	0	0	0	0	0
x111	0	0	0	0	0	0	0	0
x123	0	0	0	0	0	0	0	0
x127	0	0	0	0	0	0	0	0
x142	0	0	0	0	0	0	0	0
x143	0	0	0	0	0	0	0	0
x144	0	0	0	0	0	0	0	0
x166	0	0	0	0	0	0	0	0
x178	0	0	0	0	0	0	0	0
x187	0	0	0	0	0	0	0	0
x188	0	0	0	0	0	0	0	0
x194	0	0	0	0	0	0	0	0
x195	0	0	0	0	0	0	0	0
x201	0	0	0	0	0	0	0	0
x205	0	0	0	0	0	0	0	0
x224	0	0	0	0	0	0	0	0
x243	0	0	0	0	0	0	0	0
x256	0	0	0	0	0	0	0	0
x259	0	0	0	0	0	0	0	0
x273	0	0	0	0	0	0	0	0
x311	0	0	0	0	0	0	0	0
x325	0	0	0	0	0	0	0	0
x333	0	0	0	0	0	0	0	0
x351	0	0	0	0	0	0	0	0
x359	0	0	0	0	0	0	0	0
x365	0	0	0	0	0	0	0	0
x367	0	0	0	0	0	0	0	0
x406	0	0	0	0	0	0	0	0
x422	0	0	0	0	0	0	0	0
x433	0	0	0	0	0	0	0	0
x440	0	0	0	0	0	0	0	0
x449	0	0	0	0	0	0	0	0
x454	0	0	0	0	0	0	0	0
x464	0	0	0	0	0	0	0	0
x505	0	0	0	0	0	0	0	0
x516	0	0	0	0	0	0	0	0
x518	0	0	0	0	0	0	0	0
x560	0	0	0	0	0	0	0	0
x586	0	0	0	0	0	0	0	0
x592	0	0	0	0	0	0	0	0
x604	0	0	0	0	0	0	0	0
x628	0	0	0	0	0	0	0	0
x633	0	0	0	0	0	0	0	0
x639	0	0	0	0	0	0	0	0
x649	0	0	0	0	0	0	0	0
x666	0	0	0	0	0	0	0	0
x686	0	0	0	0	0	0	0	0
x693	0	0	0	0	0	0	0	0
x710	0	0	0	0	0	0	0	0
x736	0	0	0	0	0	0	0	0
x778	0	0	0	0	0	0	0	0
x788	0	0	0	0	0	0	0	0
x799	0	0	0	0	0	0	0	0
x808	0	0	0	0	0	0	0	0
x813	0	0	0	0	0	0	0	0
x846	0	0	0	0	0	0	0	0
x849	0	0	0	0	0	0	0	0
x858	0	0	0	0	0	0	0	0
x897	0	0	0	0	0	0	0	0
x898	0	0	0	0	0	0	0	0
x906	0	0	0	0	0	0	0	0
x922	0	0	0	0	0	0	0	0
x940	0	0	0	0	0	0	0	0
x960	0	0	0	0	0	0	0	0
x972	0	0	0	0	0	0	0	0
x993	0	0	0	0	0	0	0	0

(92, 5, 2), X=[4,24,29,40,44,47,95,110,127,132,151,155,156,161,163,191,192,195,202,207,213,224,245,246,249,266,267,269,295,312,316,358,387,389,407,416,423,425,437,441,442,452,468,473,482,499,503,505,506,513,530,552,560,563,566,575,594,596,597,598,599,608,627,628,658,683,689,701,704,709,710,733,765,767,793,795,806,808,814,833,851,875,878,881,928,939,941,948,966,976,986,991], Y=[1,23,29,44,45], Z=[8,31], RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Constant, %Missings=0, %Noise=0, %Errors=0 PlaidCoherency=None

Context: 8
X	y1	y23	y29	y44	y45
x4	3	3	3	3	3
x24	3	3	3	3	3
x29	3	3	3	3	3
x40	3	3	3	3	3
x44	3	3	3	3	3
x47	3	3	3	3	3
x95	3	3	3	3	3
x110	3	3	3	3	3
x127	3	3	3	3	3
x132	3	3	3	3	3
x151	3	3	3	3	3
x155	3	3	3	3	3
x156	3	3	3	3	3
x161	3	3	3	3	3
x163	3	3	3	3	3
x191	3	3	3	3	3
x192	3	3	3	3	3
x195	3	3	3	3	3
x202	3	3	3	3	3
x207	3	3	3	3	3
x213	3	3	3	3	3
x224	3	3	3	3	3
x245	3	3	3	3	3
x246	3	3	3	3	3
x249	3	3	3	3	3
x266	3	3	3	3	3
x267	3	3	3	3	3
x269	3	3	3	3	3
x295	3	3	3	3	3
x312	3	3	3	3	3
x316	3	3	3	3	3
x358	3	3	3	3	3
x387	3	3	3	3	3
x389	3	3	3	3	3
x407	3	3	3	3	3
x416	3	3	3	3	3
x423	3	3	3	3	3
x425	3	3	3	3	3
x437	3	3	3	3	3
x441	3	3	3	3	3
x442	3	3	3	3	3
x452	3	3	3	3	3
x468	3	3	3	3	3
x473	3	3	3	3	3
x482	3	3	3	3	3
x499	3	3	3	3	3
x503	3	3	3	3	3
x505	3	3	3	3	3
x506	3	3	3	3	3
x513	3	3	3	3	3
x530	3	3	3	3	3
x552	3	3	3	3	3
x560	3	3	3	3	3
x563	3	3	3	3	3
x566	3	3	3	3	3
x575	3	3	3	3	3
x594	3	3	3	3	3
x596	3	3	3	3	3
x597	3	3	3	3	3
x598	3	3	3	3	3
x599	3	3	3	3	3
x608	3	3	3	3	3
x627	3	3	3	3	3
x628	3	3	3	3	3
x658	3	3	3	3	3
x683	3	3	3	3	3
x689	3	3	3	3	3
x701	3	3	3	3	3
x704	3	3	3	3	3
x709	3	3	3	3	3
x710	3	3	3	3	3
x733	3	3	3	3	3
x765	3	3	3	3	3
x767	3	3	3	3	3
x793	3	3	3	3	3
x795	3	3	3	3	3
x806	3	3	3	3	3
x808	3	3	3	3	3
x814	3	3	3	3	3
x833	3	3	3	3	3
x851	3	3	3	3	3
x875	3	3	3	3	3
x878	3	3	3	3	3
x881	3	3	3	3	3
x928	3	3	3	3	3
x939	3	3	3	3	3
x941	3	3	3	3	3
x948	3	3	3	3	3
x966	3	3	3	3	3
x976	3	3	3	3	3
x986	3	3	3	3	3
x991	3	3	3	3	3

Context: 31
X	y1	y23	y29	y44	y45
x4	3	3	3	3	3
x24	3	3	3	3	3
x29	3	3	3	3	3
x40	3	3	3	3	3
x44	3	3	3	3	3
x47	3	3	3	3	3
x95	3	3	3	3	3
x110	3	3	3	3	3
x127	3	3	3	3	3
x132	3	3	3	3	3
x151	3	3	3	3	3
x155	3	3	3	3	3
x156	3	3	3	3	3
x161	3	3	3	3	3
x163	3	3	3	3	3
x191	3	3	3	3	3
x192	3	3	3	3	3
x195	3	3	3	3	3
x202	3	3	3	3	3
x207	3	3	3	3	3
x213	3	3	3	3	3
x224	3	3	3	3	3
x245	3	3	3	3	3
x246	3	3	3	3	3
x249	3	3	3	3	3
x266	3	3	3	3	3
x267	3	3	3	3	3
x269	3	3	3	3	3
x295	3	3	3	3	3
x312	3	3	3	3	3
x316	3	3	3	3	3
x358	3	3	3	3	3
x387	3	3	3	3	3
x389	3	3	3	3	3
x407	3	3	3	3	3
x416	3	3	3	3	3
x423	3	3	3	3	3
x425	3	3	3	3	3
x437	3	3	3	3	3
x441	3	3	3	3	3
x442	3	3	3	3	3
x452	3	3	3	3	3
x468	3	3	3	3	3
x473	3	3	3	3	3
x482	3	3	3	3	3
x499	3	3	3	3	3
x503	3	3	3	3	3
x505	3	3	3	3	3
x506	3	3	3	3	3
x513	3	3	3	3	3
x530	3	3	3	3	3
x552	3	3	3	3	3
x560	3	3	3	3	3
x563	3	3	3	3	3
x566	3	3	3	3	3
x575	3	3	3	3	3
x594	3	3	3	3	3
x596	3	3	3	3	3
x597	3	3	3	3	3
x598	3	3	3	3	3
x599	3	3	3	3	3
x608	3	3	3	3	3
x627	3	3	3	3	3
x628	3	3	3	3	3
x658	3	3	3	3	3
x683	3	3	3	3	3
x689	3	3	3	3	3
x701	3	3	3	3	3
x704	3	3	3	3	3
x709	3	3	3	3	3
x710	3	3	3	3	3
x733	3	3	3	3	3
x765	3	3	3	3	3
x767	3	3	3	3	3
x793	3	3	3	3	3
x795	3	3	3	3	3
x806	3	3	3	3	3
x808	3	3	3	3	3
x814	3	3	3	3	3
x833	3	3	3	3	3
x851	3	3	3	3	3
x875	3	3	3	3	3
x878	3	3	3	3	3
x881	3	3	3	3	3
x928	3	3	3	3	3
x939	3	3	3	3	3
x941	3	3	3	3	3
x948	3	3	3	3	3
x966	3	3	3	3	3
x976	3	3	3	3	3
x986	3	3	3	3	3
x991	3	3	3	3	3

(81, 6, 5), X=[9,32,39,53,67,79,80,84,85,102,114,150,182,193,203,216,219,254,276,290,323,328,345,349,364,374,394,398,402,403,408,418,424,438,456,469,483,484,497,498,510,519,521,532,533,536,561,572,574,582,607,662,679,685,695,698,715,728,743,749,760,784,785,791,794,802,809,812,832,835,853,863,889,892,913,929,951,964,979,992,996], Y=[7,14,19,36,41,45], Z=[15,16,17,31,44], RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Constant, %Missings=0, %Noise=0, %Errors=0 PlaidCoherency=None

Context: 15
X	y7	y14	y19	y36	y41	y45
x9	5	5	5	5	5	5
x32	5	5	5	5	5	5
x39	5	5	5	5	5	5
x53	5	5	5	5	5	5
x67	5	5	5	5	5	5
x79	5	5	5	5	5	5
x80	5	5	5	5	5	5
x84	5	5	5	5	5	5
x85	5	5	5	5	5	5
x102	5	5	5	5	5	5
x114	5	5	5	5	5	5
x150	5	5	5	5	5	5
x182	5	5	5	5	5	5
x193	5	5	5	5	5	5
x203	5	5	5	5	5	5
x216	5	5	5	5	5	5
x219	5	5	5	5	5	5
x254	5	5	5	5	5	5
x276	5	5	5	5	5	5
x290	5	5	5	5	5	5
x323	5	5	5	5	5	5
x328	5	5	5	5	5	5
x345	5	5	5	5	5	5
x349	5	5	5	5	5	5
x364	5	5	5	5	5	5
x374	5	5	5	5	5	5
x394	5	5	5	5	5	5
x398	5	5	5	5	5	5
x402	5	5	5	5	5	5
x403	5	5	5	5	5	5
x408	5	5	5	5	5	5
x418	5	5	5	5	5	5
x424	5	5	5	5	5	5
x438	5	5	5	5	5	5
x456	5	5	5	5	5	5
x469	5	5	5	5	5	5
x483	5	5	5	5	5	5
x484	5	5	5	5	5	5
x497	5	5	5	5	5	5
x498	5	5	5	5	5	5
x510	5	5	5	5	5	5
x519	5	5	5	5	5	5
x521	5	5	5	5	5	5
x532	5	5	5	5	5	5
x533	5	5	5	5	5	5
x536	5	5	5	5	5	5
x561	5	5	5	5	5	5
x572	5	5	5	5	5	5
x574	5	5	5	5	5	5
x582	5	5	5	5	5	5
x607	5	5	5	5	5	5
x662	5	5	5	5	5	5
x679	5	5	5	5	5	5
x685	5	5	5	5	5	5
x695	5	5	5	5	5	5
x698	5	5	5	5	5	5
x715	5	5	5	5	5	5
x728	5	5	5	5	5	5
x743	5	5	5	5	5	5
x749	5	5	5	5	5	5
x760	5	5	5	5	5	5
x784	5	5	5	5	5	5
x785	5	5	5	5	5	5
x791	5	5	5	5	5	5
x794	5	5	5	5	5	5
x802	5	5	5	5	5	5
x809	5	5	5	5	5	5
x812	5	5	5	5	5	5
x832	5	5	5	5	5	5
x835	5	5	5	5	5	5
x853	5	5	5	5	5	5
x863	5	5	5	5	5	5
x889	5	5	5	5	5	5
x892	5	5	5	5	5	5
x913	5	5	5	5	5	5
x929	5	5	5	5	5	5
x951	5	5	5	5	5	5
x964	5	5	5	5	5	5
x979	5	5	5	5	5	5
x992	5	5	5	5	5	5
x996	5	5	5	5	5	5

Context: 16
X	y7	y14	y19	y36	y41	y45
x9	5	5	5	5	5	5
x32	5	5	5	5	5	5
x39	5	5	5	5	5	5
x53	5	5	5	5	5	5
x67	5	5	5	5	5	5
x79	5	5	5	5	5	5
x80	5	5	5	5	5	5
x84	5	5	5	5	5	5
x85	5	5	5	5	5	5
x102	5	5	5	5	5	5
x114	5	5	5	5	5	5
x150	5	5	5	5	5	5
x182	5	5	5	5	5	5
x193	5	5	5	5	5	5
x203	5	5	5	5	5	5
x216	5	5	5	5	5	5
x219	5	5	5	5	5	5
x254	5	5	5	5	5	5
x276	5	5	5	5	5	5
x290	5	5	5	5	5	5
x323	5	5	5	5	5	5
x328	5	5	5	5	5	5
x345	5	5	5	5	5	5
x349	5	5	5	5	5	5
x364	5	5	5	5	5	5
x374	5	5	5	5	5	5
x394	5	5	5	5	5	5
x398	5	5	5	5	5	5
x402	5	5	5	5	5	5
x403	5	5	5	5	5	5
x408	5	5	5	5	5	5
x418	5	5	5	5	5	5
x424	5	5	5	5	5	5
x438	5	5	5	5	5	5
x456	5	5	5	5	5	5
x469	5	5	5	5	5	5
x483	5	5	5	5	5	5
x484	5	5	5	5	5	5
x497	5	5	5	5	5	5
x498	5	5	5	5	5	5
x510	5	5	5	5	5	5
x519	5	5	5	5	5	5
x521	5	5	5	5	5	5
x532	5	5	5	5	5	5
x533	5	5	5	5	5	5
x536	5	5	5	5	5	5
x561	5	5	5	5	5	5
x572	5	5	5	5	5	5
x574	5	5	5	5	5	5
x582	5	5	5	5	5	5
x607	5	5	5	5	5	5
x662	5	5	5	5	5	5
x679	5	5	5	5	5	5
x685	5	5	5	5	5	5
x695	5	5	5	5	5	5
x698	5	5	5	5	5	5
x715	5	5	5	5	5	5
x728	5	5	5	5	5	5
x743	5	5	5	5	5	5
x749	5	5	5	5	5	5
x760	5	5	5	5	5	5
x784	5	5	5	5	5	5
x785	5	5	5	5	5	5
x791	5	5	5	5	5	5
x794	5	5	5	5	5	5
x802	5	5	5	5	5	5
x809	5	5	5	5	5	5
x812	5	5	5	5	5	5
x832	5	5	5	5	5	5
x835	5	5	5	5	5	5
x853	5	5	5	5	5	5
x863	5	5	5	5	5	5
x889	5	5	5	5	5	5
x892	5	5	5	5	5	5
x913	5	5	5	5	5	5
x929	5	5	5	5	5	5
x951	5	5	5	5	5	5
x964	5	5	5	5	5	5
x979	5	5	5	5	5	5
x992	5	5	5	5	5	5
x996	5	5	5	5	5	5

Context: 17
X	y7	y14	y19	y36	y41	y45
x9	5	5	5	5	5	5
x32	5	5	5	5	5	5
x39	5	5	5	5	5	5
x53	5	5	5	5	5	5
x67	5	5	5	5	5	5
x79	5	5	5	5	5	5
x80	5	5	5	5	5	5
x84	5	5	5	5	5	5
x85	5	5	5	5	5	5
x102	5	5	5	5	5	5
x114	5	5	5	5	5	5
x150	5	5	5	5	5	5
x182	5	5	5	5	5	5
x193	5	5	5	5	5	5
x203	5	5	5	5	5	5
x216	5	5	5	5	5	5
x219	5	5	5	5	5	5
x254	5	5	5	5	5	5
x276	5	5	5	5	5	5
x290	5	5	5	5	5	5
x323	5	5	5	5	5	5
x328	5	5	5	5	5	5
x345	5	5	5	5	5	5
x349	5	5	5	5	5	5
x364	5	5	5	5	5	5
x374	5	5	5	5	5	5
x394	5	5	5	5	5	5
x398	5	5	5	5	5	5
x402	5	5	5	5	5	5
x403	5	5	5	5	5	5
x408	5	5	5	5	5	5
x418	5	5	5	5	5	5
x424	5	5	5	5	5	5
x438	5	5	5	5	5	5
x456	5	5	5	5	5	5
x469	5	5	5	5	5	5
x483	5	5	5	5	5	5
x484	5	5	5	5	5	5
x497	5	5	5	5	5	5
x498	5	5	5	5	5	5
x510	5	5	5	5	5	5
x519	5	5	5	5	5	5
x521	5	5	5	5	5	5
x532	5	5	5	5	5	5
x533	5	5	5	5	5	5
x536	5	5	5	5	5	5
x561	5	5	5	5	5	5
x572	5	5	5	5	5	5
x574	5	5	5	5	5	5
x582	5	5	5	5	5	5
x607	5	5	5	5	5	5
x662	5	5	5	5	5	5
x679	5	5	5	5	5	5
x685	5	5	5	5	5	5
x695	5	5	5	5	5	5
x698	5	5	5	5	5	5
x715	5	5	5	5	5	5
x728	5	5	5	5	5	5
x743	5	5	5	5	5	5
x749	5	5	5	5	5	5
x760	5	5	5	5	5	5
x784	5	5	5	5	5	5
x785	5	5	5	5	5	5
x791	5	5	5	5	5	5
x794	5	5	5	5	5	5
x802	5	5	5	5	5	5
x809	5	5	5	5	5	5
x812	5	5	5	5	5	5
x832	5	5	5	5	5	5
x835	5	5	5	5	5	5
x853	5	5	5	5	5	5
x863	5	5	5	5	5	5
x889	5	5	5	5	5	5
x892	5	5	5	5	5	5
x913	5	5	5	5	5	5
x929	5	5	5	5	5	5
x951	5	5	5	5	5	5
x964	5	5	5	5	5	5
x979	5	5	5	5	5	5
x992	5	5	5	5	5	5
x996	5	5	5	5	5	5

Context: 31
X	y7	y14	y19	y36	y41	y45
x9	5	5	5	5	5	5
x32	5	5	5	5	5	5
x39	5	5	5	5	5	5
x53	5	5	5	5	5	5
x67	5	5	5	5	5	5
x79	5	5	5	5	5	5
x80	5	5	5	5	5	5
x84	5	5	5	5	5	5
x85	5	5	5	5	5	5
x102	5	5	5	5	5	5
x114	5	5	5	5	5	5
x150	5	5	5	5	5	5
x182	5	5	5	5	5	5
x193	5	5	5	5	5	5
x203	5	5	5	5	5	5
x216	5	5	5	5	5	5
x219	5	5	5	5	5	5
x254	5	5	5	5	5	5
x276	5	5	5	5	5	5
x290	5	5	5	5	5	5
x323	5	5	5	5	5	5
x328	5	5	5	5	5	5
x345	5	5	5	5	5	5
x349	5	5	5	5	5	5
x364	5	5	5	5	5	5
x374	5	5	5	5	5	5
x394	5	5	5	5	5	5
x398	5	5	5	5	5	5
x402	5	5	5	5	5	5
x403	5	5	5	5	5	5
x408	5	5	5	5	5	5
x418	5	5	5	5	5	5
x424	5	5	5	5	5	5
x438	5	5	5	5	5	5
x456	5	5	5	5	5	5
x469	5	5	5	5	5	5
x483	5	5	5	5	5	5
x484	5	5	5	5	5	5
x497	5	5	5	5	5	5
x498	5	5	5	5	5	5
x510	5	5	5	5	5	5
x519	5	5	5	5	5	5
x521	5	5	5	5	5	5
x532	5	5	5	5	5	5
x533	5	5	5	5	5	5
x536	5	5	5	5	5	5
x561	5	5	5	5	5	5
x572	5	5	5	5	5	5
x574	5	5	5	5	5	5
x582	5	5	5	5	5	5
x607	5	5	5	5	5	5
x662	5	5	5	5	5	5
x679	5	5	5	5	5	5
x685	5	5	5	5	5	5
x695	5	5	5	5	5	5
x698	5	5	5	5	5	5
x715	5	5	5	5	5	5
x728	5	5	5	5	5	5
x743	5	5	5	5	5	5
x749	5	5	5	5	5	5
x760	5	5	5	5	5	5
x784	5	5	5	5	5	5
x785	5	5	5	5	5	5
x791	5	5	5	5	5	5
x794	5	5	5	5	5	5
x802	5	5	5	5	5	5
x809	5	5	5	5	5	5
x812	5	5	5	5	5	5
x832	5	5	5	5	5	5
x835	5	5	5	5	5	5
x853	5	5	5	5	5	5
x863	5	5	5	5	5	5
x889	5	5	5	5	5	5
x892	5	5	5	5	5	5
x913	5	5	5	5	5	5
x929	5	5	5	5	5	5
x951	5	5	5	5	5	5
x964	5	5	5	5	5	5
x979	5	5	5	5	5	5
x992	5	5	5	5	5	5
x996	5	5	5	5	5	5

Context: 44
X	y7	y14	y19	y36	y41	y45
x9	5	5	5	5	5	5
x32	5	5	5	5	5	5
x39	5	5	5	5	5	5
x53	5	5	5	5	5	5
x67	5	5	5	5	5	5
x79	5	5	5	5	5	5
x80	5	5	5	5	5	5
x84	5	5	5	5	5	5
x85	5	5	5	5	5	5
x102	5	5	5	5	5	5
x114	5	5	5	5	5	5
x150	5	5	5	5	5	5
x182	5	5	5	5	5	5
x193	5	5	5	5	5	5
x203	5	5	5	5	5	5
x216	5	5	5	5	5	5
x219	5	5	5	5	5	5
x254	5	5	5	5	5	5
x276	5	5	5	5	5	5
x290	5	5	5	5	5	5
x323	5	5	5	5	5	5
x328	5	5	5	5	5	5
x345	5	5	5	5	5	5
x349	5	5	5	5	5	5
x364	5	5	5	5	5	5
x374	5	5	5	5	5	5
x394	5	5	5	5	5	5
x398	5	5	5	5	5	5
x402	5	5	5	5	5	5
x403	5	5	5	5	5	5
x408	5	5	5	5	5	5
x418	5	5	5	5	5	5
x424	5	5	5	5	5	5
x438	5	5	5	5	5	5
x456	5	5	5	5	5	5
x469	5	5	5	5	5	5
x483	5	5	5	5	5	5
x484	5	5	5	5	5	5
x497	5	5	5	5	5	5
x498	5	5	5	5	5	5
x510	5	5	5	5	5	5
x519	5	5	5	5	5	5
x521	5	5	5	5	5	5
x532	5	5	5	5	5	5
x533	5	5	5	5	5	5
x536	5	5	5	5	5	5
x561	5	5	5	5	5	5
x572	5	5	5	5	5	5
x574	5	5	5	5	5	5
x582	5	5	5	5	5	5
x607	5	5	5	5	5	5
x662	5	5	5	5	5	5
x679	5	5	5	5	5	5
x685	5	5	5	5	5	5
x695	5	5	5	5	5	5
x698	5	5	5	5	5	5
x715	5	5	5	5	5	5
x728	5	5	5	5	5	5
x743	5	5	5	5	5	5
x749	5	5	5	5	5	5
x760	5	5	5	5	5	5
x784	5	5	5	5	5	5
x785	5	5	5	5	5	5
x791	5	5	5	5	5	5
x794	5	5	5	5	5	5
x802	5	5	5	5	5	5
x809	5	5	5	5	5	5
x812	5	5	5	5	5	5
x832	5	5	5	5	5	5
x835	5	5	5	5	5	5
x853	5	5	5	5	5	5
x863	5	5	5	5	5	5
x889	5	5	5	5	5	5
x892	5	5	5	5	5	5
x913	5	5	5	5	5	5
x929	5	5	5	5	5	5
x951	5	5	5	5	5	5
x964	5	5	5	5	5	5
x979	5	5	5	5	5	5
x992	5	5	5	5	5	5
x996	5	5	5	5	5	5

(98, 7, 7), X=[6,20,33,51,52,62,65,84,85,98,115,130,131,135,140,143,158,175,176,205,216,218,240,250,257,293,309,311,323,338,362,385,391,396,401,410,411,419,427,428,431,456,462,479,481,485,493,502,504,518,521,526,527,535,543,559,569,571,576,619,621,623,648,650,653,659,693,696,699,700,711,712,714,715,720,723,728,736,740,760,785,794,818,824,826,862,864,901,915,916,919,937,944,949,968,972,973,982], Y=[1,28,34,39,42,44,46], Z=[5,8,14,27,29,43,48], RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Constant, %Missings=0, %Noise=0, %Errors=0 PlaidCoherency=None

Context: 5
X	y1	y28	y34	y39	y42	y44	y46
x6	3	3	3	3	3	3	3
x20	3	3	3	3	3	3	3
x33	3	3	3	3	3	3	3
x51	3	3	3	3	3	3	3
x52	3	3	3	3	3	3	3
x62	3	3	3	3	3	3	3
x65	3	3	3	3	3	3	3
x84	3	3	3	3	3	3	3
x85	3	3	3	3	3	3	3
x98	3	3	3	3	3	3	3
x115	3	3	3	3	3	3	3
x130	3	3	3	3	3	3	3
x131	3	3	3	3	3	3	3
x135	3	3	3	3	3	3	3
x140	3	3	3	3	3	3	3
x143	3	3	3	3	3	3	3
x158	3	3	3	3	3	3	3
x175	3	3	3	3	3	3	3
x176	3	3	3	3	3	3	3
x205	3	3	3	3	3	3	3
x216	3	3	3	3	3	3	3
x218	3	3	3	3	3	3	3
x240	3	3	3	3	3	3	3
x250	3	3	3	3	3	3	3
x257	3	3	3	3	3	3	3
x293	3	3	3	3	3	3	3
x309	3	3	3	3	3	3	3
x311	3	3	3	3	3	3	3
x323	3	3	3	3	3	3	3
x338	3	3	3	3	3	3	3
x362	3	3	3	3	3	3	3
x385	3	3	3	3	3	3	3
x391	3	3	3	3	3	3	3
x396	3	3	3	3	3	3	3
x401	3	3	3	3	3	3	3
x410	3	3	3	3	3	3	3
x411	3	3	3	3	3	3	3
x419	3	3	3	3	3	3	3
x427	3	3	3	3	3	3	3
x428	3	3	3	3	3	3	3
x431	3	3	3	3	3	3	3
x456	3	3	3	3	3	3	3
x462	3	3	3	3	3	3	3
x479	3	3	3	3	3	3	3
x481	3	3	3	3	3	3	3
x485	3	3	3	3	3	3	3
x493	3	3	3	3	3	3	3
x502	3	3	3	3	3	3	3
x504	3	3	3	3	3	3	3
x518	3	3	3	3	3	3	3
x521	3	3	3	3	3	3	3
x526	3	3	3	3	3	3	3
x527	3	3	3	3	3	3	3
x535	3	3	3	3	3	3	3
x543	3	3	3	3	3	3	3
x559	3	3	3	3	3	3	3
x569	3	3	3	3	3	3	3
x571	3	3	3	3	3	3	3
x576	3	3	3	3	3	3	3
x619	3	3	3	3	3	3	3
x621	3	3	3	3	3	3	3
x623	3	3	3	3	3	3	3
x648	3	3	3	3	3	3	3
x650	3	3	3	3	3	3	3
x653	3	3	3	3	3	3	3
x659	3	3	3	3	3	3	3
x693	3	3	3	3	3	3	3
x696	3	3	3	3	3	3	3
x699	3	3	3	3	3	3	3
x700	3	3	3	3	3	3	3
x711	3	3	3	3	3	3	3
x712	3	3	3	3	3	3	3
x714	3	3	3	3	3	3	3
x715	3	3	3	3	3	3	3
x720	3	3	3	3	3	3	3
x723	3	3	3	3	3	3	3
x728	3	3	3	3	3	3	3
x736	3	3	3	3	3	3	3
x740	3	3	3	3	3	3	3
x760	3	3	3	3	3	3	3
x785	3	3	3	3	3	3	3
x794	3	3	3	3	3	3	3
x818	3	3	3	3	3	3	3
x824	3	3	3	3	3	3	3
x826	3	3	3	3	3	3	3
x862	3	3	3	3	3	3	3
x864	3	3	3	3	3	3	3
x901	3	3	3	3	3	3	3
x915	3	3	3	3	3	3	3
x916	3	3	3	3	3	3	3
x919	3	3	3	3	3	3	3
x937	3	3	3	3	3	3	3
x944	3	3	3	3	3	3	3
